rental_id,rental_date,inventory_id,rental_customer_id,return_date,rental_staff_id,rental_last_update,payment_customer_id,payment_staff_id,amount,payment_date,payment_last_update
14185,"2005-08-21 03:28:37",3957,579,"2005-08-26 01:15:37",1,"2006-02-15 21:30:53",579,1,0.99,"2005-08-21 03:28:37","2006-02-15 22:22:37"
14543,"2005-08-21 15:39:01",709,579,"2005-08-28 09:47:01",1,"2006-02-15 21:30:53",579,1,1.99,"2005-08-21 15:39:01","2006-02-15 22:22:37"
14560,"2005-08-21 16:13:47",1616,579,"2005-08-26 15:19:47",1,"2006-02-15 21:30:53",579,2,2.99,"2005-08-21 16:13:47","2006-02-15 22:22:37"
15601,"2005-08-23 06:33:26",3643,579,"2005-08-24 04:10:26",1,"2006-02-15 21:30:53",579,2,0.99,"2005-08-23 06:33:26","2006-02-15 22:22:37"
15838,"2005-08-23 15:30:48",2194,579,"2005-08-31 11:20:48",2,"2006-02-15 21:30:53",579,1,4.99,"2005-08-23 15:30:48","2006-02-15 22:22:37"
15794,"2006-02-14 15:16:03",3917,579,NULL,2,"2006-02-15 21:30:53",579,2,0.99,"2006-02-14 15:16:03","2006-02-15 22:22:37"
611,"2005-05-28 15:18:18",1230,580,"2005-05-31 20:15:18",2,"2006-02-15 21:30:53",580,1,0.99,"2005-05-28 15:18:18","2006-02-15 22:22:37"
1469,"2005-06-15 20:52:36",2451,580,"2005-06-21 19:55:36",1,"2006-02-15 21:30:53",580,1,0.99,"2005-06-15 20:52:36","2006-02-15 22:22:37"
3571,"2005-07-06 03:32:31",4166,580,"2005-07-11 06:15:31",1,"2006-02-15 21:30:53",580,2,1.99,"2005-07-06 03:32:31","2006-02-15 22:22:37"
3867,"2005-07-06 17:52:19",3620,580,"2005-07-13 21:48:19",1,"2006-02-15 21:30:53",580,2,1.99,"2005-07-06 17:52:19","2006-02-15 22:22:38"
4169,"2005-07-07 09:39:18",3360,580,"2005-07-11 13:43:18",1,"2006-02-15 21:30:53",580,2,1.99,"2005-07-07 09:39:18","2006-02-15 22:22:38"
4590,"2005-07-08 06:27:48",4233,580,"2005-07-14 07:46:48",1,"2006-02-15 21:30:53",580,2,3.99,"2005-07-08 06:27:48","2006-02-15 22:22:38"
5937,"2005-07-10 22:16:08",1579,580,"2005-07-16 03:08:08",2,"2006-02-15 21:30:53",580,1,6.99,"2005-07-10 22:16:08","2006-02-15 22:22:38"
6089,"2005-07-11 05:45:59",3298,580,"2005-07-17 11:04:59",2,"2006-02-15 21:30:53",580,1,2.99,"2005-07-11 05:45:59","2006-02-15 22:22:38"
6170,"2005-07-11 10:29:21",278,580,"2005-07-16 05:13:21",2,"2006-02-15 21:30:53",580,2,2.99,"2005-07-11 10:29:21","2006-02-15 22:22:38"
7620,"2005-07-28 00:27:17",931,580,"2005-07-31 02:04:17",1,"2006-02-15 21:30:53",580,1,0.99,"2005-07-28 00:27:17","2006-02-15 22:22:38"
8784,"2005-07-29 20:35:37",2308,580,"2005-07-30 17:22:37",1,"2006-02-15 21:30:53",580,2,4.99,"2005-07-29 20:35:37","2006-02-15 22:22:38"
8839,"2005-07-29 22:52:34",3440,580,"2005-08-05 03:24:34",2,"2006-02-15 21:30:53",580,1,3.99,"2005-07-29 22:52:34","2006-02-15 22:22:38"
9199,"2005-07-30 12:38:00",4336,580,"2005-08-01 07:09:00",1,"2006-02-15 21:30:53",580,1,0.99,"2005-07-30 12:38:00","2006-02-15 22:22:38"
9239,"2005-07-30 13:50:52",1728,580,"2005-08-06 16:28:52",1,"2006-02-15 21:30:53",580,1,3.99,"2005-07-30 13:50:52","2006-02-15 22:22:38"
9460,"2005-07-30 22:25:39",4463,580,"2005-08-08 20:56:39",2,"2006-02-15 21:30:53",580,1,5.99,"2005-07-30 22:25:39","2006-02-15 22:22:38"
9604,"2005-07-31 03:47:12",4342,580,"2005-08-03 06:48:12",1,"2006-02-15 21:30:53",580,2,4.99,"2005-07-31 03:47:12","2006-02-15 22:22:38"
9865,"2005-07-31 13:10:45",1355,580,"2005-08-02 09:19:45",2,"2006-02-15 21:30:53",580,2,0.99,"2005-07-31 13:10:45","2006-02-15 22:22:38"
10723,"2005-08-01 19:10:49",2526,580,"2005-08-08 19:21:49",2,"2006-02-15 21:30:53",580,1,3.99,"2005-08-01 19:10:49","2006-02-15 22:22:38"
10965,"2005-08-02 04:00:19",2192,580,"2005-08-09 03:27:19",1,"2006-02-15 21:30:53",580,2,3.99,"2005-08-02 04:00:19","2006-02-15 22:22:39"
11164,"2005-08-02 10:10:56",4450,580,"2005-08-10 11:20:56",2,"2006-02-15 21:30:53",580,1,8.99,"2005-08-02 10:10:56","2006-02-15 22:22:39"
12670,"2005-08-18 19:17:58",1716,580,"2005-08-23 20:54:58",2,"2006-02-15 21:30:53",580,2,2.99,"2005-08-18 19:17:58","2006-02-15 22:22:39"
13313,"2005-08-19 19:11:41",3709,580,"2005-08-21 23:53:41",2,"2006-02-15 21:30:53",580,2,2.99,"2005-08-19 19:11:41","2006-02-15 22:22:39"
13742,"2005-08-20 10:49:15",1377,580,"2005-08-21 11:05:15",2,"2006-02-15 21:30:53",580,2,2.99,"2005-08-20 10:49:15","2006-02-15 22:22:39"
14818,"2005-08-22 01:17:18",1619,580,"2005-08-26 05:40:18",1,"2006-02-15 21:30:53",580,2,2.99,"2005-08-22 01:17:18","2006-02-15 22:22:39"
15157,"2005-08-22 14:30:09",1909,580,"2005-08-29 18:28:09",1,"2006-02-15 21:30:53",580,1,6.99,"2005-08-22 14:30:09","2006-02-15 22:22:39"
15630,"2005-08-23 07:29:13",3590,580,"2005-08-31 04:33:13",2,"2006-02-15 21:30:53",580,1,6.99,"2005-08-23 07:29:13","2006-02-15 22:22:39"
15947,"2005-08-23 18:54:32",1877,580,"2005-08-24 22:39:32",2,"2006-02-15 21:30:53",580,1,4.99,"2005-08-23 18:54:32","2006-02-15 22:22:39"
976,"2005-05-30 21:11:19",2290,581,"2005-06-06 02:16:19",2,"2006-02-15 21:30:53",581,1,4.99,"2005-05-30 21:11:19","2006-02-15 22:22:39"
1151,"2005-05-31 21:29:00",1281,581,"2005-06-03 23:24:00",1,"2006-02-15 21:30:53",581,1,4.99,"2005-05-31 21:29:00","2006-02-15 22:22:39"
1958,"2005-06-17 08:52:01",1843,581,"2005-06-23 07:55:01",2,"2006-02-15 21:30:53",581,2,3.99,"2005-06-17 08:52:01","2006-02-15 22:22:39"
2101,"2005-06-17 18:57:02",2137,581,"2005-06-20 15:38:02",2,"2006-02-15 21:30:53",581,2,2.99,"2005-06-17 18:57:02","2006-02-15 22:22:39"
2137,"2005-06-17 21:18:28",1158,581,"2005-06-20 21:05:28",1,"2006-02-15 21:30:53",581,1,4.99,"2005-06-17 21:18:28","2006-02-15 22:22:39"
4210,"2005-07-07 11:36:20",1972,581,"2005-07-16 12:38:20",1,"2006-02-15 21:30:53",581,2,2.99,"2005-07-07 11:36:20","2006-02-15 22:22:40"
4244,"2005-07-07 13:41:58",592,581,"2005-07-09 15:32:58",2,"2006-02-15 21:30:53",581,2,2.99,"2005-07-07 13:41:58","2006-02-15 22:22:40"
4338,"2005-07-07 18:39:56",3152,581,"2005-07-12 21:03:56",1,"2006-02-15 21:30:53",581,1,4.99,"2005-07-07 18:39:56","2006-02-15 22:22:40"
4613,"2005-07-08 07:44:49",476,581,"2005-07-09 04:47:49",1,"2006-02-15 21:30:53",581,2,0.99,"2005-07-08 07:44:49","2006-02-15 22:22:40"
4669,"2005-07-08 10:13:08",3494,581,"2005-07-16 07:52:08",1,"2006-02-15 21:30:53",581,1,5.99,"2005-07-08 10:13:08","2006-02-15 22:22:40"
4815,"2005-07-08 17:12:51",840,581,"2005-07-17 13:14:51",1,"2006-02-15 21:30:53",581,1,8.99,"2005-07-08 17:12:51","2006-02-15 22:22:40"
4833,"2005-07-08 18:07:35",2921,581,"2005-07-13 15:29:35",2,"2006-02-15 21:30:53",581,1,1.99,"2005-07-08 18:07:35","2006-02-15 22:22:40"
5516,"2005-07-10 01:13:52",1902,581,"2005-07-15 22:56:52",1,"2006-02-15 21:30:53",581,1,4.99,"2005-07-10 01:13:52","2006-02-15 22:22:40"
5707,"2005-07-10 10:26:14",708,581,"2005-07-18 06:19:14",1,"2006-02-15 21:30:53",581,1,4.99,"2005-07-10 10:26:14","2006-02-15 22:22:40"
5812,"2005-07-10 15:27:56",1681,581,"2005-07-18 15:37:56",2,"2006-02-15 21:30:53",581,2,2.99,"2005-07-10 15:27:56","2006-02-15 22:22:40"
7048,"2005-07-27 03:31:48",3707,581,"2005-08-05 07:30:48",2,"2006-02-15 21:30:53",581,2,7.99,"2005-07-27 03:31:48","2006-02-15 22:22:40"
7783,"2005-07-28 07:14:43",3817,581,"2005-08-01 05:03:43",2,"2006-02-15 21:30:53",581,1,2.99,"2005-07-28 07:14:43","2006-02-15 22:22:40"
9278,"2005-07-30 15:15:19",3782,581,"2005-08-03 20:21:19",1,"2006-02-15 21:30:53",581,1,2.99,"2005-07-30 15:15:19","2006-02-15 22:22:40"
9449,"2005-07-30 22:02:34",2,581,"2005-08-06 02:09:34",1,"2006-02-15 21:30:53",581,1,1.99,"2005-07-30 22:02:34","2006-02-15 22:22:40"
11443,"2005-08-02 20:29:30",1291,581,"2005-08-07 01:08:30",2,"2006-02-15 21:30:53",581,2,2.99,"2005-08-02 20:29:30","2006-02-15 22:22:41"
11707,"2005-08-17 07:24:59",1030,581,"2005-08-24 10:40:59",1,"2006-02-15 21:30:53",581,2,2.99,"2005-08-17 07:24:59","2006-02-15 22:22:41"
13621,"2005-08-20 06:43:44",3754,581,"2005-08-23 06:25:44",2,"2006-02-15 21:30:53",581,2,0.99,"2005-08-20 06:43:44","2006-02-15 22:22:41"
13712,"2005-08-20 09:38:04",1039,581,"2005-08-21 06:10:04",1,"2006-02-15 21:30:53",581,2,2.99,"2005-08-20 09:38:04","2006-02-15 22:22:41"
14070,"2005-08-20 22:56:34",846,581,"2005-08-29 22:02:34",1,"2006-02-15 21:30:53",581,2,8.99,"2005-08-20 22:56:34","2006-02-15 22:22:41"
14976,"2005-08-22 07:10:26",77,581,"2005-08-28 07:22:26",1,"2006-02-15 21:30:53",581,1,2.99,"2005-08-22 07:10:26","2006-02-15 22:22:41"
15403,"2005-08-22 23:18:10",4315,581,"2005-08-23 18:08:10",2,"2006-02-15 21:30:53",581,1,0.99,"2005-08-22 23:18:10","2006-02-15 22:22:41"
15792,"2005-08-23 14:05:37",2175,581,"2005-08-28 10:54:37",1,"2006-02-15 21:30:53",581,2,4.99,"2005-08-23 14:05:37","2006-02-15 22:22:41"
281,"2005-05-26 18:49:35",1208,582,"2005-05-27 18:11:35",2,"2006-02-15 21:30:53",582,1,0.99,"2005-05-26 18:49:35","2006-02-15 22:22:41"
1719,"2005-06-16 14:55:53",2699,582,"2005-06-18 14:12:53",1,"2006-02-15 21:30:53",582,1,2.99,"2005-06-16 14:55:53","2006-02-15 22:22:41"
2337,"2005-06-18 11:15:27",4522,582,"2005-06-26 06:59:27",2,"2006-02-15 21:30:53",582,1,7.99,"2005-06-18 11:15:27","2006-02-15 22:22:41"
3071,"2005-06-20 14:20:42",1198,582,"2005-06-24 19:01:42",1,"2006-02-15 21:30:53",582,2,0.99,"2005-06-20 14:20:42","2006-02-15 22:22:41"
3767,"2005-07-06 13:07:27",923,582,"2005-07-08 18:48:27",1,"2006-02-15 21:30:53",582,1,0.99,"2005-07-06 13:07:27","2006-02-15 22:22:41"
6629,"2005-07-12 09:18:35",2855,582,"2005-07-20 11:34:35",2,"2006-02-15 21:30:53",582,2,5.99,"2005-07-12 09:18:35","2006-02-15 22:22:41"
7126,"2005-07-27 06:13:13",3240,582,"2005-07-28 08:22:13",2,"2006-02-15 21:30:53",582,2,4.99,"2005-07-27 06:13:13","2006-02-15 22:22:42"
7311,"2005-07-27 13:02:54",2807,582,"2005-08-04 09:52:54",1,"2006-02-15 21:30:53",582,2,6.99,"2005-07-27 13:02:54","2006-02-15 22:22:42"
7412,"2005-07-27 16:44:34",950,582,"2005-08-04 15:06:34",2,"2006-02-15 21:30:53",582,2,5.99,"2005-07-27 16:44:34","2006-02-15 22:22:42"
7575,"2005-07-27 22:53:52",702,582,"2005-07-29 02:02:52",1,"2006-02-15 21:30:53",582,1,2.99,"2005-07-27 22:53:52","2006-02-15 22:22:42"
8308,"2005-07-29 03:22:15",601,582,"2005-08-04 21:38:15",2,"2006-02-15 21:30:53",582,2,5.99,"2005-07-29 03:22:15","2006-02-15 22:22:42"
8554,"2005-07-29 11:16:29",1563,582,"2005-07-31 06:38:29",2,"2006-02-15 21:30:53",582,1,2.99,"2005-07-29 11:16:29","2006-02-15 22:22:42"
8778,"2005-07-29 20:14:25",3654,582,"2005-08-04 00:50:25",1,"2006-02-15 21:30:53",582,1,6.99,"2005-07-29 20:14:25","2006-02-15 22:22:42"
9768,"2005-07-31 09:48:41",2656,582,"2005-08-08 11:40:41",2,"2006-02-15 21:30:53",582,1,9.99,"2005-07-31 09:48:41","2006-02-15 22:22:42"
11290,"2005-08-02 14:57:44",425,582,"2005-08-09 19:36:44",2,"2006-02-15 21:30:53",582,2,7.99,"2005-08-02 14:57:44","2006-02-15 22:22:42"
11667,"2005-08-17 05:46:55",1516,582,"2005-08-26 08:19:55",1,"2006-02-15 21:30:53",582,1,5.99,"2005-08-17 05:46:55","2006-02-15 22:22:42"
11708,"2005-08-17 07:26:47",76,582,"2005-08-22 04:11:47",1,"2006-02-15 21:30:53",582,1,2.99,"2005-08-17 07:26:47","2006-02-15 22:22:42"
13815,"2005-08-20 13:08:53",3388,582,"2005-08-29 13:11:53",2,"2006-02-15 21:30:53",582,2,5.99,"2005-08-20 13:08:53","2006-02-15 22:22:42"
14376,"2005-08-21 09:48:56",1936,582,"2005-08-22 12:15:56",2,"2006-02-15 21:30:53",582,1,4.99,"2005-08-21 09:48:56","2006-02-15 22:22:42"
14568,"2005-08-21 16:30:48",3331,582,"2005-08-22 13:49:48",1,"2006-02-15 21:30:53",582,1,0.99,"2005-08-21 16:30:48","2006-02-15 22:22:42"
15090,"2005-08-22 11:34:33",2918,582,"2005-08-31 06:09:33",2,"2006-02-15 21:30:53",582,1,5.99,"2005-08-22 11:34:33","2006-02-15 22:22:43"
15503,"2005-08-23 02:44:49",4519,582,"2005-08-27 06:33:49",2,"2006-02-15 21:30:53",582,1,2.99,"2005-08-23 02:44:49","2006-02-15 22:22:43"
15539,"2005-08-23 04:09:03",2853,582,"2005-08-26 04:01:03",1,"2006-02-15 21:30:53",582,1,0.99,"2005-08-23 04:09:03","2006-02-15 22:22:43"
15911,"2005-08-23 17:44:53",3006,582,"2005-09-01 19:14:53",1,"2006-02-15 21:30:53",582,2,4.99,"2005-08-23 17:44:53","2006-02-15 22:22:43"
12127,"2006-02-14 15:16:03",4218,582,NULL,2,"2006-02-15 21:30:53",582,2,2.99,"2006-02-14 15:16:03","2006-02-15 22:22:43"
1428,"2005-06-15 18:19:30",3689,583,"2005-06-22 23:05:30",2,"2006-02-15 21:30:53",583,1,3.99,"2005-06-15 18:19:30","2006-02-15 22:22:43"
2429,"2005-06-18 17:48:28",3238,583,"2005-06-27 15:52:28",1,"2006-02-15 21:30:53",583,1,9.99,"2005-06-18 17:48:28","2006-02-15 22:22:43"
2663,"2005-06-19 10:54:00",1012,583,"2005-06-20 16:48:00",1,"2006-02-15 21:30:53",583,2,4.99,"2005-06-19 10:54:00","2006-02-15 22:22:43"
2845,"2005-06-19 22:46:37",3948,583,"2005-06-23 03:31:37",1,"2006-02-15 21:30:53",583,2,5.99,"2005-06-19 22:46:37","2006-02-15 22:22:43"
2879,"2005-06-20 01:24:10",1920,583,"2005-06-28 20:12:10",2,"2006-02-15 21:30:53",583,2,3.99,"2005-06-20 01:24:10","2006-02-15 22:22:43"
3424,"2005-06-21 17:42:51",1279,583,"2005-06-24 23:22:51",2,"2006-02-15 21:30:53",583,1,0.99,"2005-06-21 17:42:51","2006-02-15 22:22:43"
3779,"2005-07-06 13:46:36",634,583,"2005-07-10 15:49:36",2,"2006-02-15 21:30:53",583,1,2.99,"2005-07-06 13:46:36","2006-02-15 22:22:43"
3842,"2005-07-06 16:34:32",3119,583,"2005-07-08 11:55:32",2,"2006-02-15 21:30:53",583,1,4.99,"2005-07-06 16:34:32","2006-02-15 22:22:43"
3991,"2005-07-06 23:33:41",587,583,"2005-07-16 01:31:41",1,"2006-02-15 21:30:53",583,2,9.99,"2005-07-06 23:33:41","2006-02-15 22:22:43"
4464,"2005-07-08 00:07:18",4484,583,"2005-07-08 22:14:18",2,"2006-02-15 21:30:53",583,1,4.99,"2005-07-08 00:07:18","2006-02-15 22:22:43"
5462,"2005-07-09 22:56:53",871,583,"2005-07-11 21:50:53",2,"2006-02-15 21:30:53",583,1,0.99,"2005-07-09 22:56:53","2006-02-15 22:22:44"
5478,"2005-07-09 23:45:15",3213,583,"2005-07-15 22:48:15",1,"2006-02-15 21:30:53",583,1,5.99,"2005-07-09 23:45:15","2006-02-15 22:22:44"
5747,"2005-07-10 12:15:33",4562,583,"2005-07-18 10:11:33",1,"2006-02-15 21:30:53",583,2,7.99,"2005-07-10 12:15:33","2006-02-15 22:22:44"
6684,"2005-07-12 12:14:42",2817,583,"2005-07-21 11:07:42",2,"2006-02-15 21:30:53",583,2,6.99,"2005-07-12 12:14:42","2006-02-15 22:22:44"
7401,"2005-07-27 16:17:55",2759,583,"2005-08-04 15:48:55",1,"2006-02-15 21:30:53",583,1,5.99,"2005-07-27 16:17:55","2006-02-15 22:22:44"
8568,"2005-07-29 11:38:22",1599,583,"2005-08-04 13:22:22",2,"2006-02-15 21:30:53",583,2,7.99,"2005-07-29 11:38:22","2006-02-15 22:22:44"
9550,"2005-07-31 01:57:34",2233,583,"2005-08-08 23:33:34",1,"2006-02-15 21:30:53",583,1,7.99,"2005-07-31 01:57:34","2006-02-15 22:22:44"
9808,"2005-07-31 11:17:22",3259,583,"2005-08-07 15:54:22",1,"2006-02-15 21:30:53",583,2,1.99,"2005-07-31 11:17:22","2006-02-15 22:22:44"
10301,"2005-08-01 04:09:37",3072,583,"2005-08-04 23:14:37",2,"2006-02-15 21:30:53",583,2,4.99,"2005-08-01 04:09:37","2006-02-15 22:22:44"
10586,"2005-08-01 14:00:59",3306,583,"2005-08-06 10:00:59",2,"2006-02-15 21:30:53",583,2,2.99,"2005-08-01 14:00:59","2006-02-15 22:22:44"
10800,"2005-08-01 22:07:44",507,583,"2005-08-05 22:45:44",1,"2006-02-15 21:30:53",583,2,4.99,"2005-08-01 22:07:44","2006-02-15 22:22:44"
11002,"2005-08-02 05:02:56",3073,583,"2005-08-05 07:04:56",2,"2006-02-15 21:30:53",583,2,4.99,"2005-08-02 05:02:56","2006-02-15 22:22:44"
14259,"2005-08-21 06:00:22",3705,583,"2005-08-22 05:38:22",2,"2006-02-15 21:30:53",583,1,0.99,"2005-08-21 06:00:22","2006-02-15 22:22:44"
379,"2005-05-27 09:25:32",3462,584,"2005-06-02 06:19:32",1,"2006-02-15 21:30:53",584,2,4.99,"2005-05-27 09:25:32","2006-02-15 22:22:44"
626,"2005-05-28 16:58:09",452,584,"2005-06-01 14:02:09",2,"2006-02-15 21:30:53",584,1,4.99,"2005-05-28 16:58:09","2006-02-15 22:22:45"
920,"2005-05-30 11:44:01",3860,584,"2005-06-02 08:19:01",2,"2006-02-15 21:30:53",584,1,4.99,"2005-05-30 11:44:01","2006-02-15 22:22:45"
1436,"2005-06-15 18:35:40",924,584,"2005-06-21 15:04:40",1,"2006-02-15 21:30:53",584,2,3.99,"2005-06-15 18:35:40","2006-02-15 22:22:45"
3317,"2005-06-21 08:22:32",4095,584,"2005-06-26 14:18:32",2,"2006-02-15 21:30:53",584,2,6.99,"2005-06-21 08:22:32","2006-02-15 22:22:45"
3741,"2005-07-06 12:00:18",1449,584,"2005-07-12 09:02:18",2,"2006-02-15 21:30:53",584,2,2.99,"2005-07-06 12:00:18","2006-02-15 22:22:45"
3895,"2005-07-06 19:04:24",145,584,"2005-07-15 17:48:24",2,"2006-02-15 21:30:53",584,2,7.99,"2005-07-06 19:04:24","2006-02-15 22:22:45"
4410,"2005-07-07 21:48:16",2754,584,"2005-07-09 03:15:16",1,"2006-02-15 21:30:53",584,1,0.99,"2005-07-07 21:48:16","2006-02-15 22:22:45"
4977,"2005-07-09 00:15:50",3310,584,"2005-07-10 00:34:50",2,"2006-02-15 21:30:53",584,1,0.99,"2005-07-09 00:15:50","2006-02-15 22:22:45"
6954,"2005-07-26 23:55:13",1112,584,"2005-07-28 19:01:13",2,"2006-02-15 21:30:53",584,2,0.99,"2005-07-26 23:55:13","2006-02-15 22:22:45"
7186,"2005-07-27 08:26:12",4005,584,"2005-07-28 12:21:12",1,"2006-02-15 21:30:53",584,1,2.99,"2005-07-27 08:26:12","2006-02-15 22:22:45"
7372,"2005-07-27 15:18:42",3202,584,"2005-08-01 15:18:42",2,"2006-02-15 21:30:53",584,1,4.99,"2005-07-27 15:18:42","2006-02-15 22:22:45"
7659,"2005-07-28 02:09:45",1622,584,"2005-08-02 05:34:45",2,"2006-02-15 21:30:53",584,1,4.99,"2005-07-28 02:09:45","2006-02-15 22:22:45"
8879,"2005-07-30 00:16:02",2956,584,"2005-08-06 20:10:02",2,"2006-02-15 21:30:53",584,2,4.99,"2005-07-30 00:16:02","2006-02-15 22:22:45"
9451,"2005-07-30 22:10:17",685,584,"2005-08-07 02:53:17",2,"2006-02-15 21:30:53",584,2,3.99,"2005-07-30 22:10:17","2006-02-15 22:22:45"
9719,"2005-07-31 08:25:13",335,584,"2005-08-05 08:22:13",1,"2006-02-15 21:30:53",584,1,5.99,"2005-07-31 08:25:13","2006-02-15 22:22:46"
10073,"2005-07-31 19:53:15",4246,584,"2005-08-05 23:12:15",2,"2006-02-15 21:30:53",584,2,2.99,"2005-07-31 19:53:15","2006-02-15 22:22:46"
10914,"2005-08-02 02:04:43",585,584,"2005-08-06 03:00:43",1,"2006-02-15 21:30:53",584,1,4.99,"2005-08-02 02:04:43","2006-02-15 22:22:46"
10966,"2005-08-02 04:00:47",478,584,"2005-08-08 01:58:47",2,"2006-02-15 21:30:53",584,2,0.99,"2005-08-02 04:00:47","2006-02-15 22:22:46"
11213,"2005-08-02 12:18:35",1007,584,"2005-08-05 08:44:35",2,"2006-02-15 21:30:53",584,1,4.99,"2005-08-02 12:18:35","2006-02-15 22:22:46"
11500,"2005-08-16 23:01:22",4003,584,"2005-08-24 22:54:22",1,"2006-02-15 21:30:53",584,2,6.99,"2005-08-16 23:01:22","2006-02-15 22:22:46"
12507,"2005-08-18 13:19:13",199,584,"2005-08-27 11:48:13",2,"2006-02-15 21:30:53",584,2,8.99,"2005-08-18 13:19:13","2006-02-15 22:22:46"
12541,"2005-08-18 14:18:30",4357,584,"2005-08-26 10:24:30",1,"2006-02-15 21:30:53",584,2,2.99,"2005-08-18 14:18:30","2006-02-15 22:22:46"
12693,"2005-08-18 20:10:19",1543,584,"2005-08-25 21:11:19",1,"2006-02-15 21:30:53",584,2,5.99,"2005-08-18 20:10:19","2006-02-15 22:22:46"
12844,"2005-08-19 01:59:08",4146,584,"2005-08-24 22:21:08",1,"2006-02-15 21:30:53",584,1,2.99,"2005-08-19 01:59:08","2006-02-15 22:22:46"
14102,"2005-08-21 00:35:21",3772,584,"2005-08-30 04:51:21",2,"2006-02-15 21:30:53",584,2,5.99,"2005-08-21 00:35:21","2006-02-15 22:22:46"
14230,"2005-08-21 04:57:29",844,584,"2005-08-27 08:14:29",2,"2006-02-15 21:30:53",584,2,5.99,"2005-08-21 04:57:29","2006-02-15 22:22:46"
14447,"2005-08-21 12:12:05",1889,584,"2005-08-27 14:47:05",2,"2006-02-15 21:30:53",584,2,4.99,"2005-08-21 12:12:05","2006-02-15 22:22:46"
14930,"2005-08-22 05:38:32",2875,584,"2005-08-30 07:21:32",1,"2006-02-15 21:30:53",584,1,1.99,"2005-08-22 05:38:32","2006-02-15 22:22:46"
15615,"2005-08-23 07:06:00",899,584,"2005-08-30 11:21:00",2,"2006-02-15 21:30:53",584,1,0.99,"2005-08-23 07:06:00","2006-02-15 22:22:47"
1344,"2005-06-15 12:29:41",1625,585,"2005-06-22 12:45:41",2,"2006-02-15 21:30:53",585,1,0.99,"2005-06-15 12:29:41","2006-02-15 22:22:47"
1346,"2005-06-15 12:39:52",4540,585,"2005-06-24 17:43:52",1,"2006-02-15 21:30:53",585,2,7.99,"2005-06-15 12:39:52","2006-02-15 22:22:47"
2674,"2005-06-19 11:47:59",3744,585,"2005-06-20 08:09:59",1,"2006-02-15 21:30:53",585,1,0.99,"2005-06-19 11:47:59","2006-02-15 22:22:47"
2930,"2005-06-20 04:50:29",3615,585,"2005-06-28 06:00:29",2,"2006-02-15 21:30:53",585,1,3.99,"2005-06-20 04:50:29","2006-02-15 22:22:47"
4156,"2005-07-07 09:03:51",1259,585,"2005-07-12 09:46:51",2,"2006-02-15 21:30:53",585,2,4.99,"2005-07-07 09:03:51","2006-02-15 22:22:47"
4579,"2005-07-08 06:01:56",4290,585,"2005-07-13 11:24:56",1,"2006-02-15 21:30:53",585,2,4.99,"2005-07-08 06:01:56","2006-02-15 22:22:47"
4684,"2005-07-08 10:41:06",503,585,"2005-07-17 10:35:06",1,"2006-02-15 21:30:53",585,1,9.99,"2005-07-08 10:41:06","2006-02-15 22:22:47"
5284,"2005-07-09 15:08:21",1036,585,"2005-07-16 09:53:21",2,"2006-02-15 21:30:53",585,2,2.99,"2005-07-09 15:08:21","2006-02-15 22:22:47"
5950,"2005-07-10 23:13:45",4319,585,"2005-07-13 02:35:45",1,"2006-02-15 21:30:53",585,2,4.99,"2005-07-10 23:13:45","2006-02-15 22:22:47"
6733,"2005-07-12 14:04:01",1476,585,"2005-07-21 18:57:01",2,"2006-02-15 21:30:53",585,2,6.99,"2005-07-12 14:04:01","2006-02-15 22:22:47"
7131,"2005-07-27 06:25:06",2832,585,"2005-07-31 09:07:06",1,"2006-02-15 21:30:53",585,1,2.99,"2005-07-27 06:25:06","2006-02-15 22:22:47"
7384,"2005-07-27 15:49:45",3573,585,"2005-08-04 15:17:45",1,"2006-02-15 21:30:53",585,1,4.99,"2005-07-27 15:49:45","2006-02-15 22:22:47"
7409,"2005-07-27 16:38:24",2352,585,"2005-07-30 18:06:24",1,"2006-02-15 21:30:53",585,2,4.99,"2005-07-27 16:38:24","2006-02-15 22:22:47"
8353,"2005-07-29 04:52:10",26,585,"2005-07-30 04:01:10",1,"2006-02-15 21:30:53",585,2,2.99,"2005-07-29 04:52:10","2006-02-15 22:22:48"
9407,"2005-07-30 20:25:24",2594,585,"2005-08-08 22:51:24",2,"2006-02-15 21:30:53",585,2,8.99,"2005-07-30 20:25:24","2006-02-15 22:22:48"
9590,"2005-07-31 03:17:16",2293,585,"2005-08-08 04:24:16",1,"2006-02-15 21:30:53",585,1,3.99,"2005-07-31 03:17:16","2006-02-15 22:22:48"
9860,"2005-07-31 13:03:24",3266,585,"2005-08-07 07:28:24",2,"2006-02-15 21:30:53",585,1,6.99,"2005-07-31 13:03:24","2006-02-15 22:22:48"
10573,"2005-08-01 13:27:24",4252,585,"2005-08-04 15:09:24",2,"2006-02-15 21:30:53",585,2,0.99,"2005-08-01 13:27:24","2006-02-15 22:22:48"
11285,"2005-08-02 14:44:02",3849,585,"2005-08-11 16:45:02",2,"2006-02-15 21:30:53",585,1,9.99,"2005-08-02 14:44:02","2006-02-15 22:22:48"
13593,"2005-08-20 05:50:52",261,585,"2005-08-27 05:28:52",2,"2006-02-15 21:30:53",585,2,3.99,"2005-08-20 05:50:52","2006-02-15 22:22:48"
